ID,StreamID,Type,Category,Unit,NestedRelations,RelationType.1,Entity.EntityID.1,Entity.EntityType.1,Entity.Category.1,Entity.Depth.1,RelationType.2,Entity.EntityID.2,Entity.EntityType.2,Entity.Category.2,Entity.Depth.2,RelationType.3,Entity.EntityID.3,Entity.EntityType.3,Entity.Category.3,Entity.Depth.3,RelationType.4,Entity.EntityID.4,Entity.EntityType.4,Entity.Category.4,Entity.Depth.4,RelationType.5,Entity.EntityID.5,Entity.EntityType.5,Entity.Category.5,Entity.Depth.5,hasStream,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.8421f3ef_6cbe_4eff_84cd_9df22a4edd13.c60338a8_5ddd_414c_9ac3_829ea890dc0e,c4a521a3_b6fe_4114_bc16_ac119e9eb6af,Reset_Command,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.94ebac20_7c60_4139_9a50_7e1e8cefe718,d0d97179_d50d_4e22_8922_c4c7ca575fa9,Operating_Mode_Status,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.04fa8942_55b0_41fb_9cfc_66d087d70245,7e3b7041_26bb_466f_b9a0_e3c52e6414be,System_Enable_Command,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.292353e0_4db5_4ee1_a0b6_99a2446e5a68,28bf16d4_2f1d_4627_8a7f_47a5c23d0319,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.345dacf8_07e0_45c0_b151_c22f407fcc13,0c45912e_a846_4e6c_aa34_31dc9d507b87,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.75d51cf9_fc4c_4f0b_9987_0d2ceb58e294,7a2ff512_fcd4_41eb_9299_379824d3347f,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.9661bdcc_e598_421d_82f4_97a0dc5863de,63172dff_9c98_446e_981b_45a0c073d2f9,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.c1ddc422_0faa_4dfb_9eb9_074f8b9281e6,1c9ebda2_97f9_47f9_b9e3_1c2b45fe6844,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.c534d2ad_f93c_4741_8503_e4fa0c79ccae,6e2b3e2e_3cb6_4188_953e_70787e13317b,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.ca485062_e6af_41f3_8e24_eced3bef0c87,3f7a52b5_3acb_4d55_b999_38e275b2c4d9,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.cc4b2230_9874_4b09_92d4_3b0fd4ff9318,5e89fa22_7eef_4781_b287_3593a241a8f6,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.d4cb6566_30c1_470d_9777_8c2d71c6bd8d,f19fb0a6_02e2_4463_b62d_e1898668dc7c,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.d851e5bd_1766_4aae_a571_d5070bcc3493,d4aa2eb2_311a_49c3_a847_fa95d7534a7b,Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.df34251f_78ab_4f7b_8e8b_75ed453cbe89,95f6ed28_7f93_41a9_8e01_e2b2a86b5256,Proportional_Gain_Parameter,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.f043bd1e_905e_45bb_b70b_33cc422e7a27,38fafd1e_6667_469d_b97c_4d3696116d1a,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,TRUE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.9a7697b2_908b_44e2_9d47_24a3c5947254.fbf312d9_84e6_4d92_90e4_66457501404d,c36eea17_ddf8_4525_90c0_976cb3d90c4c,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 5, 'RelatedEntities': []}}]}}]}}]}}]}",isPointOf,e700973b_9070_4ec8_9e8d_10cdf1fd209d,Fan_Coil_Unit,Equipment,2,hasLocation,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,3,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,4,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,5,,,,,,FALSE,
e700973b_9070_4ec8_9e8d_10cdf1fd209d.ac7b342f_110e_40ff_8289_17f28e53d217,eb921c3a_2936_4634_9e61_e4e2a117b1ec,Room_Air_Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e', 'EntityType': 'Conference_Room', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}, {'RelationType': 'isPointOf', 'Entity': {'EntityID': 'e700973b_9070_4ec8_9e8d_10cdf1fd209d', 'EntityType': 'Fan_Coil_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': []}}]}",isPointOf,506f355b_ec0d_4763_8082_5d022dcf6153.d8561aa6_7a64_4f02_a210_0690761c6a3e,Conference_Room,Location,2,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,3,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
